,geonameid,name,asciiname,latitude,longitude,country code
193639,6637751,"McCall, punta","McCall, punta",-67.02913000000001,-66.61893,AQ
193640,6637752,McCallie Rocks,McCallie Rocks,-68.3,78.65,AQ
193641,6637753,McCallum Pass,McCallum Pass,-67.39438,-68.27154,AQ
193642,6637754,"McCallum, Lake","McCallum, Lake",-68.62778,78.01694,AQ
193643,6637755,"McCallum, Mount","McCallum, Mount",-71.01666999999999,162.75,AQ
193644,6637756,McCalman Peak,McCalman Peak,-63.61464,-57.76432,AQ
193645,6637757,McCance Glacier,McCance Glacier,-66.76196,-65.89219,AQ
193646,6637758,"Barne, Cape","Barne, Cape",-77.58333,166.23333,AQ
193647,6637759,McCann Glacier,McCann Glacier,-71.55,164.55,AQ
193648,6637760,McCann Point,McCann Point,-83.36667,169.63333,AQ
193649,6637761,"McCann, Mount","McCann, Mount",-73.56667,-77.61667,AQ
193650,6637762,McCarroll Peak,McCarroll Peak,-66.04388,-62.79034,AQ
193651,6637763,McCarthy Glacier,McCarthy Glacier,-86.06667,-127.4,AQ
193652,6637764,McCarthy Inlet,McCarthy Inlet,-78.71813,-44.6321,AQ
193653,6637765,McCarthy Island,McCarthy Island,-67.26666999999999,59.416669999999996,AQ
193654,6637766,McCarthy Nunatak,McCarthy Nunatak,-69.11667,64.75,AQ
193655,6637767,McCarthy Point,McCarthy Point,-69.46417,76.0575,AQ
193656,6637768,McCarthy Point,McCarthy Point,-74.3,-130.8,AQ
193657,6637769,Barnum Peak,Barnum Peak,-85.38333,-171.66666999999998,AQ
193658,6637770,McCarthy Ridge,McCarthy Ridge,-74.61667,163.05,AQ
193659,6637771,McCarthy Valley,McCarthy Valley,-85.3,-119.33333,AQ
193660,6637772,"McCarthy, Mount","McCarthy, Mount",-70.40417,66.54306,AQ
193661,6637773,"McCarthy, Mount","McCarthy, Mount",-72.58333,166.23333,AQ
193662,6637774,McCaslin Nunatak,McCaslin Nunatak,-85.63333,-140.95,AQ
193663,6637775,McCauley Rock,McCauley Rock,-83.03891,-48.90493,AQ
193664,6637776,"McCauley, Mount","McCauley, Mount",-73.15583000000001,63.147780000000004,AQ
193665,6637777,McCaw Ridge,McCaw Ridge,-75.36633,-65.02675,AQ
193666,6637778,McClary Glacier,McClary Glacier,-68.066,-66.933,AQ
193667,6637779,McClary Ridge,McClary Ridge,-66.90125,-64.15213,AQ
193668,6637780,Barnum Trail,Barnum Trail,-78.5,-164.0,AQ
193669,6637781,McCleary Glacier,McCleary Glacier,-79.55,156.83333000000002,AQ
193670,6637782,"McClintock, Mount","McClintock, Mount",-80.21667,157.43333,AQ
193671,6637783,McClinton Glacier,McClinton Glacier,-74.66667,-114.0,AQ
193672,6637784,"McClung, Mount","McClung, Mount",-77.18333,-144.43333,AQ
193673,6637785,McCollum Peak,McCollum Peak,-65.54608,-64.02552,AQ
193674,6637786,McConchie Ridge,McConchie Ridge,-78.2,162.75,AQ
193675,6637787,"McConnel, islotes","McConnel, islotes",-66.47706,-65.81652,AQ
193676,6637788,"McCormick, Cape","McCormick, Cape",-71.83333,170.96667,AQ
193677,6637789,"McCormick, Mount","McCormick, Mount",-77.0,-144.43333,AQ
193678,6637790,"McCoy, Mount","McCoy, Mount",-75.88333,-140.53333,AQ
193679,6637791,Baronick Glacier,Baronick Glacier,-78.6,161.83333000000002,AQ
193680,6637792,McCraw Glacier,McCraw Glacier,-80.11667,156.58333000000002,AQ
193681,6637793,McCrilliss Nunatak,McCrilliss Nunatak,-85.45,-128.91666999999998,AQ
193682,6637794,"McCrory, Mount","McCrory, Mount",-75.48333000000001,-139.43333,AQ
193683,6637795,McCuddin Mountains,McCuddin Mountains,-75.78333,-128.7,AQ
193684,6637796,McCue Bluff,McCue Bluff,-73.51916999999999,68.37778,AQ
193685,6637797,"McCue, Mount","McCue, Mount",-84.75,-174.68333,AQ
193686,6637798,McCuistion Glacier,McCuistion Glacier,-84.81667,-175.5,AQ
193687,6637799,McDaniel Nunatak,McDaniel Nunatak,-75.8,161.8,AQ
193688,6637800,McDonald Bay,McDonald Bay,-66.6,92.75,AQ
193689,6637801,"Barr Smith, Mount","Barr Smith, Mount",-67.15,99.2,AQ
193690,6637802,McDonald Beach,McDonald Beach,-77.25,166.35,AQ
193691,6637803,McDonald Heights,McDonald Heights,-74.91667,-136.0,AQ
193692,6637804,McDonald Ice Rumples,McDonald Ice Rumples,-75.45768000000001,-26.35218,AQ
193693,6637805,McDonald Point,McDonald Point,-67.34111,59.66556,AQ
193694,6637806,McDonald Ridge,McDonald Ridge,-66.33333,52.25,AQ
193695,6637807,"McDonald, Mount","McDonald, Mount",-72.5,166.6,AQ
193696,6637808,McDonough Nunataks,McDonough Nunataks,-85.13333,179.98333,AQ
193697,6637809,McElroy Glacier,McElroy Glacier,-70.96667,166.96667,AQ
193698,6637810,McElroy Ridge,McElroy Ridge,-72.61667,168.05,AQ
193699,6637811,"McElroy, Mount","McElroy, Mount",-74.15185,-63.186730000000004,AQ
193700,6637812,Barracouta Ridge,Barracouta Ridge,-85.33333,-166.58333000000002,AQ
193701,6637813,McFarlane Strait,McFarlane Strait,-62.50631,-59.987019999999994,AQ
193702,6637814,McGaw Peak,McGaw Peak,-75.86667,-140.98333,AQ
193703,6637815,McGee Rock,McGee Rock,-75.9,-142.98333,AQ
193704,6637816,"McGee, Mount","McGee, Mount",-74.05,164.55,AQ
193705,6637817,Mount McGhee,Mount McGhee,-66.93333,52.65,AQ
193706,6637818,McGinnis Peak,McGinnis Peak,-84.53333,-177.86667,AQ
193707,6637819,McGovarin-Hügel,McGovarin-Huegel,-70.5,161.2,AQ
193708,6637820,McGrady Cove,McGrady Cove,-66.27194,110.56667,AQ
193709,6637821,McGrath Nunatak,McGrath Nunatak,-68.05194,63.0,AQ
193710,6637822,"McGrath, Mount","McGrath, Mount",-70.87666999999999,65.4675,AQ
193711,6637823,Barratt Island,Barratt Island,-68.555,77.86556,AQ
193712,6637824,McGregor Glacier,McGregor Glacier,-85.13333,-174.83333000000002,AQ
193713,6637825,McGregor Nunatak,McGregor Nunatak,-85.0,-173.0,AQ
193714,6637826,McGregor Range,McGregor Range,-71.96667,167.85,AQ
193715,6637827,"McGregor, Mount","McGregor, Mount",-70.61778000000001,66.72389,AQ
193716,6637828,McGuire Island,McGuire Island,-64.76763000000001,-64.39112,AQ
193717,6637829,McHugo Peak,McHugo Peak,-69.84064000000001,-68.09501999999999,AQ
193718,6637830,McIntyre Bluffs,McIntyre Bluffs,-73.25861,68.30694,AQ
193719,6637831,McIntyre Island,McIntyre Island,-67.36667,49.08333,AQ
193720,6637832,McIntyre Island,McIntyre Island,-66.23333000000001,110.56667,AQ
193721,6637833,McIntyre Promontory,McIntyre Promontory,-84.95,179.66666999999998,AQ
193722,6637834,Barré Glacier,Barre Glacier,-66.58333,138.66666999999998,AQ
193723,6637835,"McIntyre, Mount","McIntyre, Mount",-87.28333,-153.0,AQ
193724,6637836,McKaskle Hills,McKaskle Hills,-70.01056,72.97028,AQ
193725,6637837,McKay Cliffs,McKay Cliffs,-82.31667,156.0,AQ
193726,6637838,McKellar Glacier,McKellar Glacier,-72.2,167.11667,AQ
193727,6637839,McKelvey Valley,McKelvey Valley,-77.43333,161.55,AQ
193728,6637840,"McKelvey, Mount","McKelvey, Mount",-85.35,-87.3,AQ
193729,6637841,"McKenny, Mount","McKenny, Mount",-71.66667,160.36667,AQ
193730,6637842,McKenzie Nunatak,McKenzie Nunatak,-71.23333000000001,163.41666999999998,AQ
193731,6637843,McKenzie Peak,McKenzie Peak,-70.305,65.62778,AQ
193732,6637844,McKenzie-Scharte,McKenzie-Scharte,-71.25,163.23333,AQ
193733,6637845,Barren Bluff,Barren Bluff,-73.06667,161.3,AQ
193734,6637846,"McKenzie, Mount","McKenzie, Mount",-70.66667,67.01666999999999,AQ
193735,6637847,"McKeown, Mount","McKeown, Mount",-77.93333,-85.51666999999999,AQ
193736,6637848,"McKercher, Mount","McKercher, Mount",-86.15,-150.03333,AQ
193737,6637849,"McKerrow, Mount","McKerrow, Mount",-81.75,159.8,AQ
193738,6637850,"McKibben, Mount","McKibben, Mount",-75.38863,-64.69918,AQ
193739,6637851,McKinley Nunatak,McKinley Nunatak,-85.3,-170.05,AQ
193740,6637852,McKinley Peak,McKinley Peak,-77.91667,-148.16666999999998,AQ
193741,6637853,McKinnis Peak,McKinnis Peak,-69.56667,159.35,AQ
193742,6637854,McKinnon Glacier,McKinnon Glacier,-70.63333,67.75,AQ
193743,6637855,McKinnon Island,McKinnon Island,-67.65,47.58333,AQ
193744,6637856,"Barres, Cap des","Barres, Cap des",-66.66028,140.00556,AQ
193745,6637857,McKinzie Islands,McKinzie Islands,-74.05,-101.83333,AQ
193746,6637858,McKnight Creek,McKnight Creek,-77.6,163.26667,AQ
193747,6637859,McLaren Ridge,McLaren Ridge,-70.86889000000001,67.6075,AQ
193748,6637860,McLaughlin Cliffs,McLaughlin Cliffs,-71.57141999999999,-67.49274,AQ
193749,6637861,McLaughlin Peak,McLaughlin Peak,-74.58455,-64.27506,AQ
193750,6637862,McLea Nunatak,McLea Nunatak,-75.98333000000001,159.5,AQ
193751,6637863,McLean Buttress,McLean Buttress,-77.31667,160.96667,AQ
193752,6637864,McLean Glacier,McLean Glacier,-70.98333000000001,164.75,AQ
193753,6637865,McLean Island,McLean Island,-66.01666999999999,110.13333,AQ
193754,6637866,McLean Nunataks,McLean Nunataks,-67.83333,143.95,AQ
193755,6637867,Barrett Bluff,Barrett Bluff,-76.7,161.3,AQ
193756,6637868,McLean Peak,McLean Peak,-85.85,-141.58333000000002,AQ
193757,6637869,McLean Point,McLean Point,-68.62306,77.94778000000001,AQ
193758,6637870,McLean Ridge,McLean Ridge,-70.74389000000001,66.84722,AQ
193759,6637871,"McLennan, Mount","McLennan, Mount",-67.2,51.08333,AQ
193760,6637872,"McLennan, Mount","McLennan, Mount",-77.58333,162.93333,AQ
193761,6637873,McLeod Glacier,McLeod Glacier,-69.33333,158.25,AQ
193762,6637874,McLeod Glacier,McLeod Glacier,-60.721000000000004,-45.625,AQ
193763,6637875,McLeod Hill,McLeod Hill,-68.07068000000001,-66.46159,AQ
193764,6637876,McLeod Island,McLeod Island,-69.36721999999999,76.14028,AQ
193765,6637877,McLeod Massif,McLeod Massif,-70.76666999999999,68.0,AQ
193766,6637878,Barrett Buttress,Barrett Buttress,-72.21942,-65.59836,AQ
193767,6637879,McLeod Nunataks,McLeod Nunataks,-67.48333000000001,52.7,AQ
193768,6637880,McLin Glacier,McLin Glacier,-71.2,163.45,AQ
193769,6637881,McMahon Glacier,McMahon Glacier,-70.75,165.75,AQ
193770,6637882,McMahon Islands,McMahon Islands,-67.63333,45.96667,AQ
193771,6637883,"McMahon, Mount","McMahon, Mount",-70.835,65.14778000000001,AQ
193772,6637884,McManus Glacier,McManus Glacier,-69.46067,-71.47972,AQ
193773,6637885,"McMaster, Mount","McMaster, Mount",-66.61667,51.2,AQ
193774,6637886,McMorrin Glacier,McMorrin Glacier,-67.9686,-67.10141999999999,AQ
193775,6637887,McMullin Island,McMullin Island,-66.27611,110.51,AQ
193776,6637888,McMurdo Dry Valleys,McMurdo Dry Valleys,-77.5,162.0,AQ
193777,6637889,Barrett Glacier,Barrett Glacier,-84.61667,-174.16666999999998,AQ
193778,6637890,McMurdo Sound,McMurdo Sound,-77.5,165.0,AQ
193779,6637891,"McNab, Cape","McNab, Cape",-66.93333,163.23333,AQ
193780,6637892,McNair Nunatak,McNair Nunatak,-67.87111,63.3825,AQ
193781,6637893,McNally Peak,McNally Peak,-86.58333,-153.4,AQ
193782,6637894,McNamara Island,McNamara Island,-72.48333000000001,-94.0,AQ
193783,6637895,McNaughton Ridges,McNaughton Ridges,-67.53333,50.45,AQ
193784,6637896,"McNaughton, Mount","McNaughton, Mount",-85.96667,-128.2,AQ
193785,6637897,McNeile Glacier,McNeile Glacier,-63.95369,-59.38739,AQ
193786,6637898,Barrett Island,Barrett Island,-72.2,-95.55,AQ
193787,6637899,"McNeill, Lake","McNeill, Lake",-68.52806,78.36222,AQ
193788,6637900,McPherson Peak,McPherson Peak,-78.53333,-84.7,AQ
193789,6637901,McSaveney Spur,McSaveney Spur,-77.28333,160.58333000000002,AQ
193790,6637902,McSweeney Point,McSweeney Point,-82.81667,166.66666999999998,AQ
193791,6637903,McWhinnie Peak,McWhinnie Peak,-77.26666999999999,162.23333,AQ
193792,6637904,"Mcyri, gora","Mcyri, gora",-81.66667,-31.01667,AQ
193793,6637905,Meade Nunatak,Meade Nunatak,-80.37064000000001,-21.96503,AQ
193794,6637906,Meads Peak,Meads Peak,-83.75,-57.133,AQ
193795,6637907,Meander Glacier,Meander Glacier,-73.26666999999999,166.91666999999998,AQ
193796,6637908,Barrett Nunataks,Barrett Nunataks,-79.28333,-81.4,AQ
193797,6637909,Meares Cliff,Meares Cliff,-71.2,168.41666999999998,AQ
193798,6637910,Mechanics Bay,Mechanics Bay,-68.86667,69.33333,AQ
193799,6637911,Mechnikov Peak,Mechnikov Peak,-71.61667,11.46667,AQ
193800,6637912,Picciottoknausane,Picciottoknausane,-72.42,26.5,AQ
193801,6637913,Médåsen,Medasen,-71.85,11.81667,AQ
193802,6637914,Médhalsen,Medhalsen,-72.15,3.16667,AQ
193803,6637915,Médhovden,Medhovden,-72.03333,3.2833300000000003,AQ
193804,6637916,Medina Peaks,Medina Peaks,-85.6,-155.9,AQ
193805,6637917,"Barré, Mount","Barre, Mount",-67.51042,-68.52125,AQ
193806,6637918,"Medina, Mount","Medina, Mount",-68.45303,-66.23346,AQ
193807,6637919,"Medina, nunatak","Medina, nunatak",-66.18333,-61.65,AQ
193808,6637920,"Medley, rocas","Medley, rocas",-62.99609,-56.03646,AQ
193809,6637921,Médmulen,Medmulen,-72.01666999999999,3.13333,AQ
193810,6637922,Medusa Peak,Medusa Peak,-79.63333,157.41666999999998,AQ
193811,6637923,Medvecky Peaks,Medvecky Peaks,-70.54861,67.58889,AQ
193812,6637924,"Meek, canal","Meek, canal",-65.2458,-64.24615,AQ
193813,6637925,"Meeks, Mount","Meeks, Mount",-86.21667,-148.85,AQ
193814,6637926,Mefford Knoll,Mefford Knoll,-76.01666999999999,-136.26667,AQ
193815,6637927,Mefjell Glacier,Mefjell Glacier,-71.96667,25.0,AQ
193816,6637928,Barrier Bay,Barrier Bay,-67.75,81.16667,AQ
193817,6637929,Mefjell Mountain,Mefjell Mountain,-72.08333,25.05,AQ
193818,6637930,Megalestris Hill,Megalestris Hill,-65.17501,-64.14086999999999,AQ
193819,6637931,"Megaw, islotes","Megaw, islotes",-66.90727,-67.58533,AQ
193820,6637932,Mehaugen,Mehaugen,-71.74167,25.616670000000003,AQ
193821,6637933,Meholmen,Meholmen,-68.96667,39.53333,AQ
193822,6637934,Meier Peak,Meier Peak,-71.85,168.66666999999998,AQ
193823,6637935,"Meier, cabo","Meier, cabo",-60.633,-45.9,AQ
193824,6637936,Meier Valley,Meier Valley,-67.15791999999999,-67.40377,AQ
193825,6637937,Meihua Shandi,Meihua Shandi,-69.40833,76.12666999999999,AQ
193826,6637938,Meiklejohn Glacier,Meiklejohn Glacier,-70.433,-67.366,AQ
193827,6637939,Barrier Cache,Barrier Cache,-78.5,-164.0,AQ
193828,6637940,Meinardus Glacier,Meinardus Glacier,-73.383,-62.61600000000001,AQ
193829,6637941,Meinhardtgipfel,Meinhardtgipfel,-71.15,164.58333000000002,AQ
193830,6637942,"Meister, Mount","Meister, Mount",-74.23333000000001,162.78333,AQ
193831,6637943,Meknattane,Meknattane,-69.88333,75.16667,AQ
193832,6637944,Mel Moraine,Mel Moraine,-71.88333,9.3,AQ
193833,6637945,"Melania, Mount","Melania, Mount",-78.11667,166.13333,AQ
193834,6637946,Melba Peninsula,Melba Peninsula,-66.5,98.33333,AQ
193835,6637947,Melbert Rocks,Melbert Rocks,-78.03333,-155.11667,AQ
193836,6637948,"Melbourne, Mount","Melbourne, Mount",-74.35,164.7,AQ
193837,6637949,"Melchior, puerto","Melchior, puerto",-64.32284,-62.98628000000001,AQ
193838,6637950,Adventure Subglacial Trench,Adventure Subglacial Trench,-74.0,132.0,AQ
193839,6637951,Barrier Island,Barrier Island,-68.43056,78.39611,AQ
193840,6637952,"Melchior, archipiélago","Melchior, archipielago",-64.31211,-62.96297,AQ
193841,6637953,Melfjellet,Melfjellet,-68.35,59.2,AQ
193842,6637954,"Melkoe, ozero","Melkoe, ozero",-70.41667,68.73333000000001,AQ
193843,6637955,Mellebynuten,Mellebynuten,-73.26666999999999,-1.25,AQ
193844,6637956,Mello Nunatak,Mello Nunatak,-72.35,165.05,AQ
193845,6637957,Mellomfjellet,Mellomfjellet,-72.22833,25.85,AQ
193846,6637958,Mellona Rocks,Mellona Rocks,-62.29704,-59.495459999999994,AQ
193847,6637959,Mellor Glacier,Mellor Glacier,-73.70528,66.05528000000001,AQ
193848,6637960,Barrier Slope,Barrier Slope,-77.8,166.78333,AQ
193849,6637961,Melnik Ridge,Melnik Ridge,-62.601859999999995,-60.138169999999995,AQ
193850,6637962,Melrose Peak,Melrose Peak,-82.31667,160.23333,AQ
193851,6637963,"Melsom, rocas","Melsom, rocas",-60.5,-46.183,AQ
193852,6637964,Melville Glacier,Melville Glacier,-65.47795,-62.38289,AQ
193853,6637965,Melville Highlands,Melville Highlands,-60.733000000000004,-44.6,AQ
193854,6637966,"Melville, Pico","Melville, Pico",-62.02104,-57.67114,AQ
193855,6637967,Melville Peninsula,Melville Peninsula,-62.025,-57.6,AQ
193856,6637968,Melville Point,Melville Point,-74.58333,-135.51667,AQ
193857,6637969,"Melville, cabo,pico","Melville, cabo,pico",-62.01667,-57.5,AQ
193858,6637970,Melvold Nunataks,Melvold Nunataks,-72.85,74.16667,AQ
193859,6637971,"Barrios, Islote","Barrios, Islote",-63.32444,-57.95016999999999,AQ
193860,6637972,Memorial Hill,Memorial Hill,-66.99167,142.65167,AQ
193861,6637973,"Mendeleeva, Mount","Mendeleeva, Mount",-73.46667,62.01667,AQ
193862,6637974,"Mendeleeva, Glacier","Mendeleeva, Glacier",-71.9,14.516670000000001,AQ
193863,6637975,Mendelssohn Inlet,Mendelssohn Inlet,-71.31269,-72.7024,AQ
193864,6637976,Mendenhall Peak,Mendenhall Peak,-85.4,-87.31667,AQ
193865,6637977,"Mende, Mount","Mende, Mount",-74.84106,-71.61679000000001,AQ
193866,6637978,Mendori Zima,Mendori Zima,-69.005,39.53833,AQ
193867,6637979,"Barros, rocas","Barros, rocas",-65.29066999999999,-64.22633,AQ
193868,6637980,"Mendoza, nunatak","Mendoza, nunatak",-82.13333,-41.61667,AQ
193869,6637981,Menelaus Ridge,Menelaus Ridge,-64.59203000000001,-63.62185,AQ
193870,6637982,Menglong Di,Menglong Di,-74.63333,76.33333,AQ
193871,6637983,"Menhir, The","Menhir, The",-60.65,-45.2,AQ
193872,6637984,"Ménier, isla","Menier, isla",-64.98083000000001,-63.594530000000006,AQ
193873,6637985,Menipa,Menipa,-71.94167,25.08333,AQ
193874,6637986,Mentzelfjellet,Mentzelfjellet,-71.36667,13.666670000000002,AQ
193875,6637987,Menuten,Menuten,-66.65,55.48333,AQ
193876,6637988,"Menzel, Cape","Menzel, Cape",-72.06667,-96.08333,AQ
193877,6637989,"Barros, Punta","Barros, Punta",-62.933330000000005,-60.6,AQ
193878,6637990,Menzersattel,Menzersattel,-70.65,164.5,AQ
193879,6637991,"Menzies, Mount","Menzies, Mount",-73.43722,61.91111,AQ
193880,6637992,Meoto Iwa,Meoto Iwa,-68.13333,42.65,AQ
193881,6637993,"Mercado, caleta","Mercado, caleta",-63.26667,-57.46666999999999,AQ
193882,6637994,Mercanton Heights,Mercanton Heights,-67.5,-67.433,AQ
193883,6637995,"Mercedes, islote","Mercedes, islote",-65.5,-64.91667,AQ
193884,6637996,Mercer Ridge,Mercer Ridge,-84.83333,-113.75,AQ
193885,6637997,"Mercer, Mount","Mercer, Mount",-70.22667,65.64694,AQ
193886,6637998,"Barrow, cabo","Barrow, cabo",-63.71573000000001,-61.70411,AQ
193887,6637999,Mercik Peak,Mercik Peak,-85.08333,-169.1,AQ
193888,6638000,Mercury Bluff,Mercury Bluff,-62.4899,-60.82434,AQ
193889,6638001,Mercury Glacier,Mercury Glacier,-79.56667,157.28333,AQ
193890,6638002,Mercury Glacier,Mercury Glacier,-71.533,-68.266,AQ
193891,6638003,"Meredith, Mount","Meredith, Mount",-71.2,67.71667,AQ
193892,6638004,Merger Island,Merger Island,-70.283,-70.7,AQ
193893,6638005,Mericle Rock,Mericle Rock,-73.65,163.25,AQ
193894,6638006,Meridian Glacier,Meridian Glacier,-68.7289,-66.61017,AQ
193895,6638007,"Barrow, Cape","Barrow, Cape",-71.36667,169.28333,AQ
193896,6638008,Merrel Valley,Merrel Valley,-76.83333,160.83333000000002,AQ
193897,6638009,Merrem Peak,Merrem Peak,-76.05,-136.05,AQ
193898,6638010,Merrick Glacier,Merrick Glacier,-80.23333000000001,158.83333000000002,AQ
193899,6638011,"Fornet, Montes","Fornet, Montes",-75.1,-72.066,AQ
193900,6638012,Merrick Point,Merrick Point,-74.46667,-110.15,AQ
193901,6638013,Merritt Island,Merritt Island,-66.46667,107.2,AQ
193902,6638014,"Mersey, Punta","Mersey, Punta",-62.08791,-57.94021,AQ
193903,6638015,Mertz Glacier,Mertz Glacier,-67.66667,144.5,AQ
193904,6638016,Barry Hill,Barry Hill,-85.16667,-174.73333,AQ
193905,6638017,Mertz Glacier Tongue,Mertz Glacier Tongue,-67.16667,145.5,AQ
193906,6638018,"Mervyn, Mount","Mervyn, Mount",-70.50917,65.30667,AQ
193907,6638019,"Merz, península","Merz, peninsula",-72.31094,-61.06061,AQ
193908,6638020,Mesa Range,Mesa Range,-73.18333,162.91666999999998,AQ
193909,6638021,Meserve Glacier,Meserve Glacier,-77.51666999999999,162.28333,AQ
193910,6638022,"Meshcherina, gora","Meshcherina, gora",-73.48333000000001,62.38333000000001,AQ
193911,6638023,"Meshok, dolina","Meshok, dolina",-73.56667,64.5,AQ
193912,6638024,Messent Peak,Messent Peak,-69.39658,-66.22914,AQ
193913,6638025,"Messera, mys","Messera, mys",-66.35,114.33333,AQ
193914,6638026,Metaris Valley,Metaris Valley,-80.08333,156.28333,AQ
193915,6638027,"Barry, islote","Barry, islote",-68.12957,-67.10278000000001,AQ
193916,6638028,Metavolcanic Mountain,Metavolcanic Mountain,-86.21667,-126.25,AQ
193917,6638029,"Metchnikoff, punta","Metchnikoff, punta",-64.04099000000001,-62.5747,AQ
193918,6638030,Meteorite Hills,Meteorite Hills,-79.66667,155.6,AQ
193919,6638031,"Meteorologov, otrog","Meteorologov, otrog",-73.08333,68.48333000000001,AQ
193920,6638032,"Methuen, caleta","Methuen, caleta",-60.75,-44.55,AQ
193921,6638033,"Metschel, Mount","Metschel, Mount",-78.25,159.0,AQ
193922,6638034,Metzgar Nunatak,Metzgar Nunatak,-74.46600000000001,-72.416,AQ
193923,6638035,"Meunier, Mount","Meunier, Mount",-74.96667,-113.31667,AQ
193924,6638036,Barry Jones Bay,Barry Jones Bay,-69.425,76.05,AQ
193925,6638037,"Meusnier, punta","Meusnier, punta",-64.533,-61.61600000000001,AQ
193926,6638038,Meyer Desert,Meyer Desert,-85.13333,166.75,AQ
193927,6638039,Meyer Hills,Meyer Hills,-79.78333,-81.1,AQ
193928,6638040,Meyers Nunatak,Meyers Nunatak,-74.9,-98.76666999999999,AQ
193929,6638041,"Mezhgornoe, ozero","Mezhgornoe, ozero",-73.63333,68.5,AQ
193930,6638042,"Mezhgornyj, nunatak","Mezhgornyj, nunatak",-78.8,-26.66667,AQ
193931,6638043,"Mezhozërnaja, reka","Mezhozernaja, reka",-70.81667,68.1,AQ
193932,6638044,Mezzo Buttress,Mezzo Buttress,-66.05,-64.516,AQ
193933,6638045,Mhire Spur,Mhire Spur,-79.55,-83.83333,AQ
193934,6638046,"Barsoum, Mount","Barsoum, Mount",-82.06667,-88.11667,AQ
193935,6638047,"Mica, islotes","Mica, islotes",-69.33744,-68.62139,AQ
193936,6638048,Michajlovodden,Michajlovodden,-68.86166999999999,-90.42667,AQ
